host_id,reviews_per_month,high_number_of_reviews
62710779,0.03,0
62716661,0.0,0
62745867,0.13,0
62763569,0.23,0
62776991,0.45,1
62777136,0.0,0
62785237,2.64,1
62787599,1.02,1
62792050,0.24,0
62792657,0.29,0
62793343,0.28,0
62817850,0.24,0
62828813,1.16,1
62836981,1.14,1
62843071,17.57,1
62843604,0.0,0
62850707,3.7,1
62850827,0.07,0
62852828,0.22000000000000003,0
62857588,0.07,0
62864965,0.0,0
62869020,0.14,0
62882291,0.0,0
62888101,1.55,1
62915940,0.19,0
62939516,0.1,0
62954830,1.61,1
62964900,0.51,1
62968595,0.0,0
62971703,1.77,1
62974212,0.23,0
62978797,0.14,0
62988429,0.63,1
62995682,2.5,1
63002307,0.0,0
63006814,1.92,1
63009560,1.69,1
63010844,0.0,0
63026371,0.0,0
63056614,3.18,1
63097027,0.46,1
63097249,0.58,1
63098538,0.0,0
63116168,0.32,0
63157598,0.13,0
63160119,3.09,1
63171270,3.75,1
63189852,0.13,0
63199008,0.05,0
63227531,2.27,1
63235915,0.03,0
63236560,0.09,0
63256824,0.04,0
63260355,0.1,0
63260432,0.0,0
63269523,0.02,0
63270318,0.23,0
63272360,12.33,1
63289810,1.85,1
63291733,1.16,1
63294576,0.06,0
63312104,6.05,1
63338955,0.2,0
63356650,0.56,1
63361875,0.13,0
63365572,4.16,1
63389796,4.69,1
63403077,3.83,1
63407204,0.99,1
63408461,3.72,1
63411066,0.73,1
63417081,1.6,1
63419128,0.13,0
63494345,2.47,1
63499716,3.23,1
63506844,3.18,1
63510347,0.0,0
63513465,0.3,0
63516048,1.0,1
63517424,1.4,1
63541445,2.21,1
63544192,0.04,0
63544396,2.08,1
63554174,0.83,1
63560790,1.6800000000000002,1
63598016,0.4,1
63600861,2.89,1
63623329,0.1,0
63645427,0.25,0
63659318,3.13,1
63666526,0.44,1
63671528,0.04,0
63720469,0.0,0
63721846,0.92,1
63729602,0.0,0
63749946,5.13,1
63755360,1.87,1
63756777,0.28,0
63771415,0.95,1
63772058,0.0,0
63789284,0.0,0
63790712,0.33,0
63790926,1.65,1
63800453,0.13,0
63801339,0.31,0
63804378,1.2,1
63834320,3.55,1
63834432,0.02,0
63866600,9.24,1
63896964,0.0,0
63903815,0.0,0
63913582,1.2000000000000002,1
63914230,0.02,0
63928471,0.15,0
63935474,0.14,0
63935825,0.08,0
63940105,1.88,1
63943922,0.15,0
63952962,0.41,1
63953718,0.16,0
63954950,0.29,0
63956486,0.08,0
63966717,0.08,0
63986235,0.09,0
64008392,0.0,0
64018594,1.04,1
64024615,1.0,1
64027912,0.0,0
64040975,0.1,0
64042146,0.05,0
64059184,0.0,0
64060155,0.0,0
64062688,0.09,0
64065593,6.080000000000001,1
64076428,0.27,0
64091336,1.55,1
64097192,1.8,1
64098159,0.12,0
64098556,1.74,1
64106093,2.41,1
64108959,0.3,0
64109887,0.0,0
64156488,0.08,0
64161144,0.21,0
64170751,0.11,0
64170911,1.88,1
64172780,0.44,1
64182621,0.0,0
64185868,0.1,0
64191321,0.53,1
64194344,0.0,0
64206316,1.09,1
64211106,0.0,0
64213111,0.0,0
64222121,0.0,0
64225792,0.56,1
64318524,0.08,0
64323488,1.0,1
64327344,1.26,1
64336536,0.0,0
64350843,0.26,0
64351850,0.28,0
64367122,0.72,1
64370425,1.5,1
64401976,2.61,1
64405323,0.04,0
64411228,0.55,1
64425305,0.08,0
64433079,0.0,0
64434732,0.32,0
64440476,0.15,0
64442357,0.05,0
64453478,2.64,1
64453547,0.12,0
64471880,16.69,1
64475840,0.0,0
64528384,0.0,0
64534357,0.78,1
64534798,0.04,0
64540550,0.48,1
64542737,0.61,1
64561100,2.83,1
64568425,0.0,0
64568710,1.68,1
64571012,0.02,0
64576222,0.0,0
64609445,1.83,1
64610450,0.27,0
64626614,2.71,1
64632152,0.58,1
64652921,0.12,0
64660747,0.24,0
64663067,3.08,1
64673584,0.43,1
64674589,0.16,0
64676041,2.2,1
64678583,0.0,0
64680664,8.11,1
64684122,0.43,1
64689615,0.0,0
64748382,1.33,1
64765550,0.08,0
64777265,0.05,0
64780571,0.06,0
64781240,0.56,1
64791940,0.19,0
64802660,0.0,0
64814368,0.13,0
64823505,0.13,0
64825520,0.36,1
64825610,1.2,1
64837317,3.17,1
64837680,0.04,0
64839278,0.64,1
64846981,0.12,0
64887490,3.79,1
64889149,3.1799999999999997,1
64892392,0.31,0
64898741,0.5800000000000001,1
64916208,1.14,1
64921358,0.02,0
64932133,0.0,0
64934891,0.0,0
64948443,2.45,1
64960421,0.16,0
64960623,0.0,0
64967307,0.0,0
64971854,0.4,1
64976141,3.36,1
64983879,2.08,1
65028284,0.71,1
65046976,0.05,0
65057965,0.54,1
65059624,8.59,1
65061161,0.05,0
65062170,0.04,0
65092392,2.19,1
65093286,1.07,1
65096495,0.89,1
65098342,0.64,1
65109990,1.7199999999999998,1
65112370,0.04,0
65116416,0.83,1
65119217,0.04,0
65125785,0.83,1
65133288,23.9,1
65143341,4.82,1
65143878,0.05,0
65146448,1.1,1
65147357,0.47,1
65152145,0.0,0
65171233,3.54,1
65178149,0.26,0
65183994,3.4,1
65217454,0.33,0
65245100,0.51,1
65252597,0.02,0
65257571,0.0,0
65258155,0.28,0
65258815,8.17,1
65273699,0.0,0
65276063,3.69,1
65284316,0.67,1
65292898,0.0,0
65294078,1.32,1
65302026,0.0,0
65304194,2.99,1
65339610,0.0,0
65344210,0.0,0
65346107,0.1,0
65354277,0.0,0
65359432,0.38,1
65364483,0.04,0
65388010,0.0,0
65390606,0.04,0
65402364,0.0,0
65406694,0.31,0
65409076,0.0,0
65415391,0.0,0
65421561,2.96,1
65422448,0.0,0
65447954,0.0,0
65459567,0.0,0
65476654,0.56,1
65482154,0.41,1
65483041,0.14,0
65493699,0.1,0
65494012,3.39,1
65498336,5.04,1
65513259,0.3,0
65523874,1.24,1
65527002,2.81,1
65574027,0.43,1
65590212,0.35,0
65595344,0.07,0
65598016,3.19,1
65608448,1.38,1
65609488,0.02,0
65613634,3.69,1
65625445,0.32,0
65631015,0.14,0
65633521,0.53,1
65639106,0.04,0
65653322,0.12,0
65659235,0.0,0
65659872,0.0,0
65667120,3.08,1
65670239,1.22,1
65671256,18.34,1
65672074,0.15,0
65674570,0.13,0
65679790,0.62,1
65690091,0.0,0
65727695,0.05,0
65744549,0.53,1
65747874,4.83,1
65757870,0.0,0
65760387,0.93,1
65770853,0.36,1
65775049,0.06,0
65776450,0.0,0
65786525,0.0,0
65797727,0.0,0
65800377,3.25,1
65802264,0.29,0
65809485,16.810000000000002,1
65825355,0.0,0
65826607,0.2,0
65827591,1.42,1
65830935,0.0,0
65846751,0.04,0
65875353,0.0,0
65884218,0.3,0
65884381,0.16,0
65903420,2.68,1
65929049,0.0,0
65933105,0.12,0
65942440,0.0,0
65960619,0.68,1
65968828,2.13,1
65970539,0.0,0
65971028,0.06,0
65974774,1.21,1
65977070,0.78,1
65979198,0.0,0
66051549,0.03,0
66051630,2.19,1
66060459,0.16,0
66064924,1.61,1
66075863,0.22,0
66089191,0.04,0
66096509,0.69,1
66099031,1.0,1
66111674,0.57,1
66114992,0.0,0
66173032,0.0,0
66182162,0.07,0
66191982,0.06,0
66194217,1.07,1
66196101,0.28,0
66215286,0.0,0
66215731,4.12,1
66231678,0.05,0
66234873,3.37,1
66240027,0.04,0
66240032,0.0,0
66245995,1.0,1
66260832,0.0,0
66266373,3.6,1
66269338,3.68,1
66271966,0.11,0
66309874,0.5,1
66326553,5.32,1
66362469,0.0,0
66371088,0.48,1
66462141,0.24,0
66469895,0.45,1
66472428,0.04,0
66473223,0.1,0
66486652,0.11,0
66498398,1.12,1
66501870,3.47,1
66513544,0.22,0
66519807,0.0,0
66526524,0.39,1
66566329,0.68,1
66574216,2.86,1
66602200,4.15,1
66604973,0.0,0
66614646,0.02,0
66640174,1.23,1
66648633,2.29,1
66649328,0.0,0
66651418,1.14,1
66711185,0.06,0
66711742,0.39,1
66734347,0.06,0
66734502,0.09,0
66740918,0.0,0
66744439,0.0,0
66744930,1.38,1
66754355,0.04,0
66757117,0.05,0
66761101,0.0,0
66786569,0.11,0
66787512,0.15,0
66797339,0.04,0
66797997,0.16,0
66798529,0.0,0
66807235,0.0,0
66807700,11.219999999999999,1
66808561,0.35,0
66810906,0.9,1
66813379,4.36,1
66823224,3.81,1
66830803,0.18,0
66837596,2.86,1
66865625,0.47,1
66904643,0.9400000000000001,1
66913051,0.62,1
66919869,0.38,1
66937348,0.0,0
66941336,0.17,0
66942781,6.0,1
66949758,3.63,1
66959637,1.04,1
66960766,3.14,1
66961444,1.78,1
66961768,0.25,0
66969138,0.75,1
66977773,0.0,0
66978896,1.54,1
66981456,0.87,1
66987805,0.24,0
66993395,4.16,1
67043358,0.0,0
67045498,3.29,1
67046604,0.0,0
67048974,3.28,1
67054959,0.68,1
67069129,6.859999999999999,1
67072838,2.46,1
67073298,3.06,1
67073604,0.0,0
67097911,0.17,0
67122613,2.9099999999999997,1
67123961,0.25,0
67126282,0.09,0
67127998,0.09,0
67130668,1.38,1
67132329,2.43,1
67186748,0.22,0
67191518,0.44,1
67208195,2.98,1
67211684,0.55,1
67213712,2.86,1
67214920,1.36,1
67219404,2.84,1
67223829,0.46,1
67223979,4.27,1
67225972,0.18,0
67226812,4.1,1
67252331,0.49,1
67261284,4.58,1
67265708,0.15,0
67268840,2.07,1
67271745,0.03,0
67274316,4.33,1
67280917,0.68,1
67304037,3.02,1
67311188,0.03,0
67314376,2.7199999999999998,1
67332509,0.06,0
67336825,0.11,0
67341852,0.02,0
67345821,4.5,1
67359538,0.59,1
67366029,0.86,1
67373899,1.3,1
67375050,0.0,0
67375976,0.0,0
67376966,0.0,0
67381919,0.0,0
67384934,0.49,1
67395042,4.5,1
67396790,0.31,0
67403262,0.16,0
67433858,3.96,1
67439911,0.11,0
67444730,0.21,0
67452942,1.05,1
67469354,2.22,1
67471096,0.0,0
67471774,0.0,0
67480949,3.75,1
67491414,0.28,0
67493763,0.12,0
67587078,6.19,1
67609111,0.0,0
67619393,0.98,1
67639957,0.4,1
67640934,0.71,1
67651553,0.0,0
67661003,1.28,1
67665882,0.0,0
67666629,0.0,0
67674810,0.09,0
67677095,0.02,0
67722757,0.0,0
67727548,1.29,1
67739226,0.0,0
67748738,0.45,1
67749188,0.33,0
67753773,0.22,0
67754093,0.0,0
67758079,0.02,0
67768251,0.81,1
67781861,1.44,1
67785571,0.12,0
67801150,0.1,0
67803853,0.55,1
67859646,2.57,1
67869496,0.0,0
67895564,0.09,0
67915061,0.0,0
67923313,0.44,1
67929133,0.0,0
67931669,0.0,0
67958710,0.0,0
67961258,0.31,0
67974923,0.76,1
67986867,0.13,0
67988483,0.0,0
67992400,0.03,0
68011630,0.9,1
68013836,0.07,0
68017798,0.0,0
68032391,0.74,1
68070597,0.0,0
68074387,0.67,1
68082818,0.02,0
68094180,0.0,0
68094755,2.67,1
68094795,3.6799999999999997,1
68112758,0.28,0
68119814,0.13,0
68138404,1.75,1
68139079,0.0,0
68139551,3.07,1
68145886,1.77,1
68198631,0.4,1
68233913,4.05,1
68234238,0.04,0
68240110,0.08,0
68250201,0.16,0
68250800,4.03,1
68252461,2.73,1
68271069,0.25,0
68274298,0.43,1
68275154,0.46,1
68276808,0.32,0
68285811,0.25,0
68287582,0.75,1
68296703,0.34,0
68302204,0.11,0
68309691,4.85,1
68317976,0.57,1
68321431,0.25,0
68322243,0.06,0
68327820,1.58,1
68337710,0.87,1
68350188,0.43,1
68388626,0.09,0
68389580,0.0,0
68395509,0.3,0
68397685,0.27,0
68398714,3.05,1
68404305,1.15,1
68422715,0.84,1
68432448,1.02,1
68432581,1.52,1
68467026,0.19,0
68536641,0.0,0
68538563,0.19,0
68544687,0.08,0
68547639,0.0,0
68550512,2.25,1
68551886,0.0,0
68554866,2.64,1
68556398,0.0,0
68561893,0.29,0
68563539,1.49,1
68566314,0.0,0
68579384,0.21,0
68585649,0.0,0
68598597,1.05,1
68600221,0.04,0
68684053,0.02,0
68707439,1.26,1
68714722,0.23,0
68717996,1.98,1
68718914,0.0,0
68719139,0.09,0
68724048,0.09,0
68729548,0.0,0
68733807,0.14,0
68735532,0.65,1
68737773,0.06,0
68746033,0.05,0
68760676,0.02,0
68762417,7.0,1
68765000,2.82,1
68769040,0.02,0
68771036,2.13,1
68787921,3.7399999999999998,1
68822704,0.04,0
68832366,2.5,1
68848703,0.7999999999999999,1
68852295,0.0,0
68862521,3.19,1
68869481,0.85,1
68871239,0.0,0
68878222,0.0,0
68894069,0.38,1
68894577,0.0,0
68905617,11.209999999999999,1
68907781,3.24,1
68909853,1.34,1
68915153,0.21,0
68927337,0.05,0
68929870,0.0,0
68930733,0.0,0
68945394,0.04,0
68945584,0.0,0
68959402,1.8,1
68992648,1.52,1
69021484,3.29,1
69023417,0.0,0
69029231,2.53,1
69050011,0.35,0
69054780,0.1,0
69063239,0.06,0
69093720,0.52,1
69108319,0.0,0
69108572,0.0,0
69116385,0.0,0
69117812,3.13,1
69124785,0.04,0
69124870,9.14,1
69131589,0.13,0
69131939,1.23,1
69189948,8.41,1
69203926,0.0,0
69205338,0.38,1
69205600,0.0,0
69210611,0.02,0
69211977,0.0,0
69226908,1.23,1
69232570,2.75,1
69236458,0.11,0
69240663,1.08,1
69243005,0.02,0
69254072,0.0,0
69255438,0.02,0
69267322,0.02,0
69269694,0.07,0
69269813,5.12,1
69274944,0.98,1
69280122,0.18,0
69286284,1.49,1
69355658,0.46,1
69366248,0.0,0
69366752,10.72,1
69376422,0.02,0
69391155,0.0,0
69397513,0.0,0
69398683,0.44,1
69426967,0.07,0
69427350,0.11,0
69433846,1.0,1
69435907,3.68,1
69439684,2.81,1
69446151,0.04,0
69457013,0.0,0
69469129,0.65,1
69476664,2.01,1
69503147,0.0,0
69507287,3.52,1
69533355,0.0,0
69541888,0.02,0
69545272,1.27,1
69545883,0.43000000000000005,1
69546339,0.19,0
69546772,4.9,1
69548489,2.65,1
69561426,0.09,0
69563112,0.05,0
69572951,0.0,0
69574191,0.0,0
69574777,0.0,0
69576093,0.0,0
69591507,0.0,0
69597417,1.97,1
69606014,0.0,0
69613456,3.68,1
69632344,0.97,1
69652097,0.14,0
69668616,0.0,0
69677082,0.06,0
69683180,0.0,0
69700229,4.61,1
69702850,0.0,0
69706365,0.21,0
69711528,0.7899999999999999,1
69713712,0.06,0
69715276,0.02,0
69735699,0.4,1
69765146,0.43,1
69776478,0.0,0
69781074,0.64,1
69794747,2.48,1
69809337,1.28,1
69825290,0.26,0
69831679,2.86,1
69841552,0.99,1
69852641,1.79,1
69860334,0.03,0
69862540,5.6,1
69866168,2.29,1
69866875,0.04,0
69878814,0.46,1
69890625,0.61,1
69944410,0.02,0
69952506,0.38,1
69961112,0.32,0
69989416,1.32,1
69992824,0.1,0
69997531,1.59,1
70007560,0.06,0
70011812,1.82,1
70026602,0.38,1
70030943,0.04,0
70035028,1.45,1
70039705,0.11,0
70043681,3.07,1
70048427,1.5,1
70055156,1.84,1
70060476,0.0,0
70065232,0.04,0
70065270,0.06,0
70068899,0.04,0
70074907,0.06,0
70079814,0.16,0
70082670,0.04,0
70086461,0.26,0
70091196,3.52,1
70120241,0.0,0
70137528,4.38,1
70154608,1.09,1
70155821,0.48,1
70162513,0.12,0
70164336,0.21,0
70164346,4.8,1
70176549,3.89,1
70178459,0.13,0
70181422,0.55,1
70181692,0.02,0
70184008,0.27,0
70198067,0.0,0
70208173,0.13,0
70230403,0.06,0
70235067,0.15,0
70235809,0.0,0
70237937,0.04,0
70244331,4.94,1
70260014,0.0,0
70260514,0.22,0
70307900,0.59,1
70321716,0.0,0
70331348,0.13,0
70333355,0.0,0
70334862,0.03,0
70335729,0.0,0
70338191,2.09,1
70345156,0.55,1
70358943,0.0,0
70379561,0.0,0
70380039,0.7,1
70382366,0.0,0
70393914,0.63,1
70396164,0.29,0
70396243,3.05,1
70397297,0.16,0
70403406,0.2,0
70406797,1.06,1
70418696,8.940000000000001,1
70419222,0.04,0
70429659,0.0,0
70431077,1.11,1
70505953,0.34,0
70506007,3.06,1
70506872,0.22,0
70528858,6.23,1
70529456,0.0,0
70537782,3.21,1
70538107,0.22,0
70562577,0.76,1
70583598,0.02,0
70594777,0.09,0
70601471,4.69,1
70619358,0.0,0
70636634,0.27,0
70637655,0.02,0
70638340,0.0,0
70638431,0.04,0
70640302,0.06,0
70640922,0.36,1
70646170,0.13,0
70651602,0.08,0
70653354,2.06,1
70671555,0.0,0
70682660,0.65,1
70686576,0.02,0
70690495,0.0,0
70715527,0.93,1
70724038,0.4,1
70724645,0.0,0
70739054,2.48,1
70769144,0.02,0
70773274,0.23,0
70774951,21.91,1
70786342,0.0,0
70800114,0.55,1
70804640,2.6,1
70822653,0.07,0
70827984,1.83,1
70828773,0.02,0
70839024,0.0,0
70844761,0.24,0
70858872,0.31,0
70860515,3.6,1
70919459,0.0,0
70922580,0.0,0
70932642,0.17,0
70937204,0.0,0
70973892,0.0,0
70989749,2.49,1
70995022,0.45,1
70997341,1.3,1
71007971,1.13,1
71009894,7.8100000000000005,1
71012165,0.0,0
71082276,4.1,1
71093067,0.18,0
71093679,0.15,0
71097702,3.35,1
71126864,0.0,0
71138930,0.61,1
71140140,0.02,0
71146310,2.46,1
71147912,0.07,0
71149842,0.54,1
71150679,3.52,1
71152071,2.29,1
71152083,0.0,0
71152156,0.02,0
71157443,0.23,0
71176668,1.3599999999999999,1
71176935,0.85,1
71177383,1.81,1
71188543,0.06,0
71203979,0.0,0
71211231,0.04,0
71211336,0.0,0
71219887,0.38,1
71241926,2.24,1
71276635,7.19,1
71289710,4.64,1
71292398,0.07,0
71299428,0.16,0
71308956,0.02,0
71312760,2.57,1
71314515,0.97,1
71315006,0.0,0
71318105,0.0,0
71321195,0.0,0
71370032,0.0,0
71375344,1.33,1
71379648,0.17,0
71382423,2.69,1
71400423,11.48,1
71402091,0.21,0
71473335,0.03,0
71483897,3.14,1
71490429,0.08,0
71496163,0.02,0
71499658,0.0,0
71515912,0.06,0
71533105,0.66,1
71540662,0.08,0
71540842,4.93,1
71552588,0.0,0
71564201,1.38,1
71635685,0.82,1
71635863,3.19,1
71663192,0.46,1
71668793,3.39,1
71679540,1.26,1
71698853,0.03,0
71717596,2.31,1
71725161,6.109999999999999,1
71730214,0.15,0
71733378,0.97,1
71739526,0.0,0
71742050,0.0,0
71746226,0.02,0
71749435,1.57,1
71754921,0.0,0
71811779,0.0,0
71825402,0.13,0
71838636,0.7,1
71840935,0.19,0
71841088,0.0,0
71845972,0.31,0
71850281,0.71,1
71853402,1.02,1
71864149,0.45,1
71864947,0.49,1
71867363,0.46,1
71886811,1.6,1
71948176,0.0,0
71968525,0.08,0
71981635,2.15,1
71987360,0.18,0
72001588,2.91,1
72006801,0.12,0
72008788,2.73,1
72015600,0.19,0
72019599,1.76,1
72029809,0.02,0
72042133,3.27,1
72082556,0.33,0
72101538,0.0,0
72112652,0.0,0
72142281,2.96,1
72148155,0.0,0
72157489,0.14,0
72166833,3.57,1
72168153,0.09,0
72169728,1.17,1
72174261,0.16,0
72196680,0.0,0
72205340,1.1,1
72215470,0.0,0
72218656,1.64,1
72278252,1.0,1
72280483,2.67,1
72287701,2.66,1
72296750,0.0,0
72299995,0.33,0
72313021,1.33,1
72315258,0.0,0
72318418,7.109999999999999,1
72326431,1.56,1
72359036,0.11,0
72390391,0.0,0
72392039,0.98,1
72395034,0.0,0
72398084,0.0,0
72402868,0.0,0
72410854,0.0,0
72423116,1.06,1
72466752,0.88,1
72470941,0.45,1
72483475,0.04,0
72490597,0.0,0
72491205,0.0,0
72496078,0.38,1
72497941,0.0,0
72507521,0.0,0
72513663,2.52,1
72517332,1.47,1
72539408,0.0,0
72542338,0.58,1
72566649,0.4,1
72568223,0.31,0
72572525,0.32,0
72581005,0.19,0
72591141,3.0,1
72593389,0.04,0
72596124,5.66,1
72602373,1.8399999999999999,1
72607058,0.2,0
72610885,0.32,0
72614493,1.63,1
72660976,0.99,1
72674364,1.84,1
72677655,0.23,0
72684665,3.51,1
72687291,3.11,1
72697350,0.0,0
72701423,0.11,0
72715655,0.0,0
72744910,0.65,1
72746827,4.65,1
72757542,0.55,1
72760017,0.11,0
72770139,0.02,0
72786530,1.71,1
72808547,0.62,1
72838963,4.71,1
72839296,0.35,0
72872297,4.5,1
72874338,0.06,0
72874879,0.0,0
72881006,0.04,0
72887012,0.57,1
72897900,0.15,0
72918560,0.0,0
72923241,2.12,1
72923342,0.29,0
72926334,11.86,1
72931015,0.02,0
72936542,0.03,0
72938614,0.0,0
72944476,0.93,1
72967204,1.49,1
72977337,0.34,0
73028890,0.03,0
73029190,0.0,0
73046105,0.09,0
73049484,0.0,0
73056979,0.21,0
73066515,4.42,1
73068058,0.0,0
73069526,1.12,1
73126926,4.88,1
73128753,0.32,0
73175609,0.77,1
73179534,0.39,1
73183897,2.36,1
73186534,2.35,1
73190364,0.0,0
73196438,3.36,1
73212148,5.8100000000000005,1
73222575,0.74,1
73227676,0.0,0
73228035,0.05,0
73234851,3.0,1
73238238,0.1,0
73269245,0.05,0
73324719,0.1,0
73358102,4.22,1
73373504,4.32,1
73400193,3.62,1
73406935,1.92,1
73415493,0.29,0
73445541,0.0,0
73445711,4.33,1
73447493,1.06,1
73456844,0.74,1
73459264,0.15,0
73493521,0.0,0
73496118,7.54,1
73498715,0.49,1
73524680,1.24,1
73538984,0.64,1
73550323,0.03,0
73550526,0.15,0
73559072,0.0,0
73561233,0.0,0
73561955,0.0,0
73564528,0.86,1
73570025,4.91,1
73583445,3.61,1
73597988,0.03,0
73610315,0.4,1
73610580,1.74,1
73618889,2.64,1
73624239,0.82,1
73630116,0.4,1
73632360,0.0,0
73638523,3.21,1
73640551,2.34,1
73643860,0.87,1
73643863,0.0,0
73655921,0.0,0
73663228,1.14,1
73670220,0.9,1
73670512,5.26,1
73676192,0.0,0
73676875,0.42,1
73676969,3.1799999999999997,1
73717067,0.55,1
73732590,0.31,0
73734452,0.07,0
73756811,1.38,1
73764539,0.07,0
73785055,0.23,0
73792588,0.15,0
73814969,0.02,0
73820234,3.79,1
73826443,0.14,0
73831041,0.0,0
73839962,0.06,0
73843068,1.47,1
73848909,0.13,0
73850433,2.64,1
73856823,0.19,0
73856825,0.87,1
73857756,0.0,0
73857837,1.57,1
73864266,2.64,1
73866735,1.28,1
73869612,0.0,0
73924316,0.02,0
73944266,4.9,1
73953648,0.0,0
73954921,0.03,0
73961308,0.0,0
73964015,0.27,0
73967303,0.0,0
74011703,0.13,0
74020712,0.17,0
74031395,0.0,0
74033494,2.27,1
74033595,0.05,0
74047176,0.48,1
74104595,0.0,0
74112289,0.58,1
74130179,0.64,1
74131341,0.0,0
74155984,0.04,0
74162901,0.33,0
74179880,10.09,1
74180901,2.19,1
74187035,1.9,1
74196752,0.11,0
74211590,0.09,0
74215453,0.47,1
74227432,1.59,1
74231989,0.02,0
74238783,0.18,0
74250362,3.87,1
74255931,0.04,0
74282739,7.3,1
74304509,0.37,1
74305569,0.2,0
74310552,0.14,0
74314960,2.99,1
74330820,0.9600000000000001,1
74331597,1.06,1
74339725,0.17,0
74351458,1.39,1
74374901,3.46,1
74378401,0.12,0
74395854,0.1,0
74397192,3.49,1
74442807,0.07,0
74468846,3.63,1
74471200,0.23,0
74476839,0.97,1
74489237,0.0,0
74510376,0.0,0
74514078,1.19,1
74517682,0.03,0
74529394,0.1,0
74534871,0.0,0
74541079,7.85,1
74569188,0.16,0
74573695,1.0,1
74579365,0.0,0
74595855,0.26,0
74633496,4.9,1
74643411,0.34,0
74653179,0.16,0
74657358,0.22,0
74697676,1.41,1
74712074,0.09,0
74727409,2.03,1
74748584,2.46,1
74772026,0.0,0
74773867,0.11,0
74782658,3.55,1
74789787,0.04,0
74795588,0.0,0
74805133,0.0,0
74812082,0.0,0
74815132,0.12,0
74823629,0.13,0
74848273,0.72,1
74852608,1.51,1
74868631,0.0,0
74873565,0.41,1
74873757,0.13,0
74874485,0.08,0
74879324,1.22,1
74885349,1.51,1
74885879,0.0,0
74895323,0.15,0
74896042,0.09,0
74903132,0.04,0
74906838,2.3,1
74919443,0.29,0
74926824,0.0,0
74937144,3.13,1
74944205,0.0,0
74974718,1.15,1
74981965,0.04,0
74982218,2.66,1
75001749,0.0,0
75003580,0.0,0
75005561,0.0,0
75014265,0.06,0
75029289,1.53,1
75034279,2.23,1
75059797,2.41,1
75061595,0.58,1
75064270,0.07,0
75065047,0.59,1
75085688,0.24,0
75092148,0.11,0
75110137,0.0,0
75126216,0.07,0
75129110,0.41,1
75173477,0.42,1
75199843,0.59,1
75205085,0.24,0
75218527,2.96,1
75224005,0.21,0
75224562,0.04,0
75234771,5.55,1
75242347,0.0,0
75246219,0.06,0
75248463,1.9500000000000002,1
75253309,0.0,0
75260239,4.81,1
75268330,3.82,1
75271839,0.7,1
75275467,5.720000000000001,1
75281770,0.02,0
75285802,4.29,1
75287595,0.66,1
75289692,0.28,0
75302217,0.9500000000000001,1
75310263,0.02,0
75310656,0.1,0
75349777,0.18,0
75359775,0.32,0
75360607,6.63,1
75385686,0.1,0
75395247,0.0,0
75398380,0.0,0
75404627,2.0,1
75435800,0.0,0
75442218,0.19,0
75450206,0.19,0
75452286,0.81,1
75458625,2.63,1
75458749,0.11,0
75461641,0.0,0
75463219,0.89,1
75478154,2.67,1
75479604,1.25,1
75483919,4.22,1
75484381,0.0,0
75498185,3.4,1
75501075,0.0,0
75506967,0.84,1
75547780,2.68,1
75561563,0.54,1
75563831,2.7,1
75566080,1.46,1
75567007,0.06,0
75569180,0.09,0
75575414,0.0,0
75577166,2.27,1
75578529,0.0,0
75587530,0.0,0
75590434,0.98,1
75591223,1.83,1
75600172,0.0,0
75641325,7.99,1
75657939,6.73,1
75658258,0.02,0
75664810,0.19,0
75671801,0.72,1
75679225,0.39,1
75710434,2.4,1
75730551,5.47,1
75739500,0.51,1
75748625,0.08,0
75749777,0.03,0
75770804,0.0,0
75773748,0.0,0
75777937,0.09,0
75793151,0.54,1
75810157,0.08,0
75812000,0.14,0
75819473,0.12,0
75828613,0.04,0
75836738,0.0,0
75853911,0.07,0
75872359,0.04,0
75915628,0.07,0
75916476,0.05,0
75918061,1.41,1
75919970,0.02,0
75947654,2.61,1
75968218,0.06,0
75972444,1.1,1
75973505,1.72,1
75976584,0.0,0
75981130,0.91,1
75981937,1.5899999999999999,1
75982141,0.35,0
75999185,3.1,1
76004481,0.03,0
76008109,0.02,0
76021267,0.73,1
76037379,0.04,0
76040827,0.18,0
76103506,0.09,0
76104209,1.0,1
76109519,0.26,0
76114171,0.04,0
76114242,0.0,0
76114530,0.0,0
76168072,1.71,1
76173252,0.31,0
76180053,2.61,1
76182346,0.0,0
76184970,2.69,1
76186812,1.31,1
76192815,1.92,1
76212913,0.42,1
76225580,5.32,1
76227113,2.61,1
76232256,1.31,1
76237449,0.0,0
76244490,0.0,0
76256661,0.41,1
76273640,0.39,1
76303329,0.02,0
76314424,0.28,0
76316036,0.09,0
76323622,0.19,0
76327788,1.68,1
76350146,2.28,1
76353083,0.27,0
76353208,0.02,0
76359133,9.73,1
76383917,0.07,0
76388052,0.26,0
76397212,0.04,0
76407060,1.05,1
76409499,0.04,0
76415404,0.02,0
76422506,0.0,0
76426686,0.0,0
76428733,0.04,0
76443791,0.26,0
76450538,0.0,0
76451668,0.87,1
76453466,2.72,1
76477003,1.1,1
76477851,0.06,0
76487242,0.0,0
76534284,0.57,1
76536839,4.92,1
76537707,0.04,0
76566529,0.0,0
76578903,1.0,1
76583399,2.35,1
76590834,0.0,0
76610380,0.64,1
76628403,1.12,1
76628714,0.0,0
76655441,0.44,1
76662316,1.46,1
76664098,0.0,0
76679800,0.37,1
